lat,lon,Prediction
37.7914943052,-122.420874632,0.0
37.7480937063,-122.487336121,1.0
37.7853750846,-122.416261837,0.0
37.7914943052,-122.420874632,0.0
37.7634954373,-122.418486297,2.0
37.7844496613,-122.416075285,0.0
37.7605000726,-122.414845139,2.0
37.7604330004,-122.41592985,2.0
37.7842362878,-122.417710345,0.0
37.7844496613,-122.416075285,0.0
37.787965257,-122.418467748,0.0
37.787965257,-122.418467748,0.0
37.7620990021,-122.415000537,2.0
37.7874861572,-122.418368839,0.0
37.789829767,-122.418844748,0.0
37.7870372044,-122.418274172,0.0
37.7665336717,-122.405714306,2.0
37.7578884408,-122.417817853,2.0
37.7962454397,-122.423340547,0.0
37.7604330004,-122.41592985,2.0
37.7256933576,-122.45228966,1.0
37.7533975978,-122.426755919,2.0
37.787965257,-122.418467748,0.0
37.7835680535,-122.419274801,0.0
37.7870372044,-122.418274172,0.0
37.7636979309,-122.415155941,2.0
37.7874861572,-122.418368839,0.0
37.764614699,-122.413310043,2.0
37.7844496613,-122.416075285,0.0
37.7612142237,-122.416070933,2.0
37.7576217212,-122.418887293,2.0
37.7636337703,-122.416230393,2.0
37.7642753857,-122.41868792,2.0
37.7604330004,-122.41592985,2.0
37.7605000726,-122.414845139,2.0
37.7954335465,-122.433469588,0.0
37.787965257,-122.418467748,0.0
37.7639259195,-122.405468776,2.0
37.7652491154,-122.41638971,2.0
37.7870372044,-122.418274172,0.0
37.7874861572,-122.418368839,0.0
37.7882225424,-122.420211965,0.0
37.7620990021,-122.415000537,2.0
37.7889098399,-122.418658295,0.0
37.7619029613,-122.418272166,2.0
37.7636979309,-122.415155941,2.0
37.7870372044,-122.418274172,0.0
37.7889098399,-122.418658295,0.0
37.7634954373,-122.418486297,2.0
37.787965257,-122.418467748,0.0
37.7652491154,-122.41638971,2.0
37.7586968166,-122.417964484,2.0
37.7863086886,-122.416452066,0.0
37.7844496613,-122.416075285,0.0
37.7907880214,-122.419039119,0.0
37.7572102588,-122.415078609,2.0
37.7192685809,-122.391468772,2.0
37.7844496613,-122.416075285,0.0
37.7877570602,-122.420120319,0.0
37.7622714633,-122.412041634,2.0
37.7636337703,-122.416230393,2.0
37.7910106631,-122.416733654,0.0
37.7636337703,-122.416230393,2.0
37.756413769,-122.415617252,2.0
37.7889098399,-122.418658295,0.0
37.7634954373,-122.418486297,2.0
37.7861007452,-122.418090767,0.0
37.7636979309,-122.415155941,2.0
37.7634954373,-122.418486297,2.0
37.7903690689,-122.422330464,0.0
37.7849590112,-122.419549569,0.0
37.789829767,-122.418844748,0.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7870372044,-122.418274172,0.0
37.7905770711,-122.420691681,0.0
37.7618219326,-122.420494662,2.0
37.7921733285,-122.422695629,0.0
37.7635718956,-122.417332583,2.0
37.7604330004,-122.41592985,2.0
37.7653161356,-122.415308389,2.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.7844496613,-122.416075285,0.0
37.7875490095,-122.421762502,0.0
37.7588955948,-122.414693065,2.0
37.7638222259,-122.413591696,2.0
37.7620990021,-122.415000537,2.0
37.787965257,-122.418467748,0.0
37.7636337703,-122.416230393,2.0
37.787965257,-122.418467748,0.0
37.7619674218,-122.417180449,2.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.7634954373,-122.418486297,2.0
37.7594884557,-122.417970955,2.0
37.7609899089,-122.412056242,2.0
37.7604330004,-122.41592985,2.0
37.7636337703,-122.416230393,2.0
37.7874861572,-122.418368839,0.0
37.7612142237,-122.416070933,2.0
37.7603656932,-122.417028392,2.0
37.7903094889,-122.419009629,0.0
37.7630551848,-122.426726298,2.0
37.7872807076,-122.420021471,0.0
37.7853750846,-122.416261837,0.0
37.787965257,-122.418467748,0.0
37.7853750846,-122.416261837,0.0
37.7634954373,-122.418486297,2.0
37.7870372044,-122.418274172,0.0
37.7830998244,-122.419183096,0.0
37.760401075,-122.412297249,2.0
37.7869881885,-122.410699658,0.0
37.7604330004,-122.41592985,2.0
37.7914943052,-122.420874632,0.0
37.787980962,-122.420231591,0.0
37.7642837095,-122.41854994,2.0
37.7644278689,-122.408427408,2.0
37.7853750846,-122.416261837,0.0
37.7653161356,-122.415308389,2.0
37.786777956,-122.416614061,0.0
37.765181804,-122.417488324,2.0
37.7874861572,-122.418368839,0.0
37.7636337703,-122.416230393,2.0
37.787965257,-122.418467748,0.0
37.7653161356,-122.415308389,2.0
37.7844496613,-122.416075285,0.0
37.7604330004,-122.41592985,2.0
37.7896188192,-122.420497289,0.0
37.7652491154,-122.41638971,2.0
37.7638222259,-122.413591696,2.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7604112998,-122.415380074,2.0
37.7853750846,-122.416261837,0.0
37.7872450378,-122.41664237,0.0
37.7905770711,-122.420691681,0.0
37.7604330004,-122.41592985,2.0
37.7634954373,-122.418486297,2.0
37.7619029613,-122.418272166,2.0
37.7844496613,-122.416075285,0.0
37.7886989512,-122.420307356,0.0
37.7636979309,-122.415155941,2.0
37.7609899089,-122.412056242,2.0
37.7588312135,-122.415781282,2.0
37.7868262082,-122.419930112,0.0
37.7639259195,-122.405468776,2.0
37.7874861572,-122.418368839,0.0
37.7900459017,-122.417209639,0.0
37.7636979309,-122.415155941,2.0
37.7863086886,-122.416452066,0.0
37.7907880214,-122.419039119,0.0
37.787965257,-122.418467748,0.0
37.7844496613,-122.416075285,0.0
37.7604330004,-122.41592985,2.0
37.7635718956,-122.417332583,2.0
37.759620426,-122.415783593,2.0
37.760301234,-122.418120086,2.0
37.7874861572,-122.418368839,0.0
37.7423587131,-122.389018643,2.0
37.7870372044,-122.418274172,0.0
37.7853750846,-122.416261837,0.0
37.7562905437,-122.417664997,2.0
37.7891095539,-122.417019321,0.0
37.7844496613,-122.416075285,0.0
37.7842362878,-122.417710345,0.0
37.7880116319,-122.421861006,0.0
37.7872450378,-122.41664237,0.0
37.7905770711,-122.420691681,0.0
37.7863580363,-122.419834939,0.0
37.7636979309,-122.415155941,2.0
37.7844496613,-122.416075285,0.0
37.7636979309,-122.415155941,2.0
37.7914943052,-122.420874632,0.0
37.7425000004,-122.486948608,1.0
37.7817511307,-122.411071423,0.0
37.7870372044,-122.418274172,0.0
37.7861493948,-122.417273345,0.0
37.7588955948,-122.414693065,2.0
37.7844496613,-122.416075285,0.0
37.7178308608,-122.402884997,2.0
37.7843944492,-122.416916142,0.0
37.7992028074,-122.440148638,0.0
37.787965257,-122.418467748,0.0
37.7872450378,-122.41664237,0.0
37.7839916768,-122.408068345,0.0
37.7874861572,-122.418368839,0.0
37.7605000726,-122.414845139,2.0
37.7914943052,-122.420874632,0.0
37.787965257,-122.418467748,0.0
37.7636337703,-122.416230393,2.0
37.787965257,-122.418467748,0.0
37.7604330004,-122.41592985,2.0
37.7887345764,-122.406886504,0.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7634954373,-122.418486297,2.0
37.7586968166,-122.417964484,2.0
37.790577071,-122.420691681,0.0
37.7636337703,-122.416230393,2.0
37.7638222259,-122.413591696,2.0
37.7872450378,-122.41664237,0.0
37.7842362878,-122.417710345,0.0
37.7636337703,-122.416230393,2.0
37.7874861572,-122.418368839,0.0
37.7653161356,-122.415308389,2.0
37.7588312135,-122.415781282,2.0
37.7844496613,-122.416075285,0.0
37.7872450378,-122.41664237,0.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7604330004,-122.41592985,2.0
37.7636337703,-122.416230393,2.0
37.7634954373,-122.418486297,2.0
37.7884306841,-122.418562843,0.0
37.7652491154,-122.41638971,2.0
37.7829846991,-122.427587022,0.0
37.760301234,-122.418120086,2.0
37.7853750846,-122.416261837,0.0
37.7844496613,-122.416075285,0.0
37.7870372044,-122.418274172,0.0
37.787965257,-122.418467748,0.0
37.7901172491,-122.420523936,0.0
37.7633185613,-122.405343618,2.0
37.789829767,-122.418844748,0.0
37.7652491154,-122.41638971,2.0
37.7626869632,-122.418415888,2.0
37.7905770711,-122.420691681,0.0
37.7622630617,-122.412179604,2.0
37.7886989512,-122.420307356,0.0
37.7634954373,-122.418486297,2.0
37.7870372044,-122.418274172,0.0
37.7586968166,-122.417964484,2.0
37.7840280452,-122.419366295,0.0
37.7604330004,-122.41592985,2.0
37.7872560928,-122.404094662,0.0
37.787965257,-122.418467748,0.0
37.7604330004,-122.41592985,2.0
37.7891095539,-122.417019321,0.0
37.7605644452,-122.413756898,2.0
37.7814463501,-122.417146844,0.0
37.7870372043,-122.418274172,0.0
37.7595544125,-122.416878691,2.0
37.7586968166,-122.417964484,2.0
37.7636337703,-122.416230393,2.0
37.7844496613,-122.416075285,0.0
37.7905770711,-122.420691681,0.0
37.7881242734,-122.417672924,0.0
37.7889098399,-122.418658295,0.0
37.7628783836,-122.41514433,2.0
37.760279276,-122.417566721,2.0
37.7891095539,-122.417019321,0.0
37.7838226942,-122.421011928,0.0
37.7636337703,-122.416230393,2.0
37.7586968166,-122.417964484,2.0
37.7542031661,-122.498034442,1.0
37.7562905437,-122.417664997,2.0
37.7620990021,-122.415000537,2.0
37.7619674218,-122.417180449,2.0
37.787965257,-122.418467748,0.0
37.7900459017,-122.417209639,0.0
37.7603888134,-122.417577215,2.0
37.7884306841,-122.418562843,0.0
37.7780245675,-122.41544416,0.0
37.7868764842,-122.419104425,0.0
37.757028728,-122.476469915,1.0
37.7530422086,-122.504883711,1.0
37.7586968166,-122.417964484,2.0
37.7612142237,-122.416070933,2.0
37.7844496613,-122.416075285,0.0
37.7780245675,-122.41544416,0.0
37.7603453746,-122.416472035,2.0
37.7870372044,-122.418274172,0.0
37.760301234,-122.418120086,2.0
37.7586968166,-122.417964484,2.0
37.7881786971,-122.416829149,0.0
37.787805224,-122.419295456,0.0
37.7636337703,-122.416230393,2.0
37.7635887638,-122.417913862,2.0
37.7636979309,-122.415155941,2.0
37.7610817999,-122.418262236,2.0
37.7571005796,-122.417812559,2.0
37.7885452792,-122.414390138,0.0
37.7870372044,-122.418274172,0.0
37.7642837095,-122.41854994,2.0
37.7604330004,-122.41592985,2.0
37.7870372044,-122.418274172,0.0
37.7905770711,-122.420691681,0.0
37.7604330004,-122.41592985,2.0
37.7840280452,-122.419366295,0.0
37.7634954373,-122.418486297,2.0
37.787965257,-122.418467748,0.0
37.7633185613,-122.405343618,2.0
37.7604330004,-122.41592985,2.0
37.7889098399,-122.418658295,0.0
37.7636337703,-122.416230393,2.0
37.7905770711,-122.420691681,0.0
37.7603656932,-122.417028392,2.0
37.7578801214,-122.417955822,2.0
37.7620990021,-122.415000537,2.0
37.7870372043,-122.418274172,0.0
37.7874861572,-122.418368839,0.0
37.7870372044,-122.418274172,0.0
37.7634954373,-122.418486297,2.0
37.7877570602,-122.420120319,0.0
37.7907880214,-122.419039119,0.0
37.7889098399,-122.418658295,0.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7905770711,-122.420691681,0.0
37.7603656932,-122.417028392,2.0
37.7636337703,-122.416230393,2.0
37.7586968166,-122.417964484,2.0
37.7525240203,-122.403414326,2.0
37.7844496613,-122.416075285,0.0
37.7642205604,-122.419658344,2.0
37.7636337703,-122.416230393,2.0
37.7905770711,-122.420691681,0.0
37.7596123169,-122.415921585,2.0
37.7907880214,-122.419039119,0.0
37.7874861572,-122.418368839,0.0
37.7874861572,-122.418368839,0.0
37.7605000726,-122.414845139,2.0
37.7620990021,-122.415000537,2.0
37.7884881521,-122.421949488,0.0
37.7636979309,-122.415155941,2.0
37.7870372044,-122.418274172,0.0
37.7868262082,-122.419930112,0.0
37.7896188193,-122.420497289,0.0
37.7620990021,-122.415000537,2.0
37.7909741243,-122.41739283,0.0
37.7851670875,-122.417903978,0.0
37.7870372044,-122.418274172,0.0
37.7844496613,-122.416075285,0.0
37.7652491154,-122.41638971,2.0
37.7638222259,-122.413591696,2.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7907880214,-122.419039119,0.0
37.7634458456,-122.40341613,2.0
37.7604330004,-122.41592985,2.0
37.7907880214,-122.419039119,0.0
37.7638222259,-122.413591696,2.0
37.7604330004,-122.41592985,2.0
37.7853750846,-122.416261837,0.0
37.7604595003,-122.41134639,2.0
37.7905770711,-122.420691681,0.0
37.7636337703,-122.416230393,2.0
37.7604330004,-122.41592985,2.0
37.7854327314,-122.41964142,0.0
37.7844496613,-122.416075285,0.0
37.7578884408,-122.417817853,2.0
37.7914943052,-122.420874632,0.0
37.7635887638,-122.417913862,2.0
37.7891095539,-122.417019321,0.0
37.7604330004,-122.41592985,2.0
37.787965257,-122.418467748,0.0
37.7674322754,-122.401843489,2.0
37.740928189,-122.46602615,1.0
37.7874861572,-122.418368839,0.0
37.7620990021,-122.415000537,2.0
37.7652491154,-122.41638971,2.0
37.7874861572,-122.418368839,0.0
37.7870372044,-122.418274172,0.0
37.7868262082,-122.419930112,0.0
37.7884306841,-122.418562843,0.0
37.7844496613,-122.416075285,0.0
37.7899500809,-122.425618312,0.0
37.7870372043,-122.418274172,0.0
37.7758429042,-122.495731177,1.0
37.7626952876,-122.418277911,2.0
37.787965257,-122.418467748,0.0
37.7604330004,-122.41592985,2.0
37.7874861572,-122.418368839,0.0
37.7853750846,-122.416261837,0.0
37.787965257,-122.418467748,0.0
37.7636337703,-122.416230393,2.0
37.7634954373,-122.418486297,2.0
37.7620990021,-122.415000537,2.0
37.7580201625,-122.415632296,2.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7853750846,-122.416261837,0.0
37.7636979309,-122.415155941,2.0
37.7634954373,-122.418486297,2.0
37.786984958,-122.419126295,0.0
37.7636337703,-122.416230393,2.0
37.7604330004,-122.41592985,2.0
37.7874861572,-122.418368839,0.0
37.7620990021,-122.415000537,2.0
37.7586968166,-122.417964484,2.0
37.765181804,-122.417488324,2.0
37.7844496613,-122.416075285,0.0
37.7907880214,-122.419039119,0.0
37.7851670875,-122.417903978,0.0
37.7636337703,-122.416230393,2.0
37.7596123169,-122.415921585,2.0
37.7870372044,-122.418274172,0.0
37.7879136979,-122.419317324,0.0
37.7616751088,-122.412427346,2.0
37.7619674218,-122.417180449,2.0
37.7619674218,-122.417180449,2.0
37.7886989512,-122.420307356,0.0
37.7642837095,-122.41854994,2.0
37.7652491154,-122.41638971,2.0
37.7844496613,-122.416075285,0.0
37.7844496613,-122.416075285,0.0
37.7870372043,-122.418274172,0.0
37.7870372044,-122.418274172,0.0
37.790577071,-122.420691681,0.0
37.8006252106,-122.422717172,0.0
37.7596123169,-122.415921585,2.0
37.7586968166,-122.417964484,2.0
37.7658426354,-122.406553701,2.0
37.7544534412,-122.403524795,2.0
37.7870372044,-122.418274172,0.0
37.7638222259,-122.413591696,2.0
37.7853750846,-122.416261837,0.0
37.7652491154,-122.41638971,2.0
37.7874861572,-122.418368839,0.0
37.7870372044,-122.418274172,0.0
37.7759981805,-122.412904381,0.0
37.7907880214,-122.419039119,0.0
37.7620990021,-122.415000537,2.0
37.7612142237,-122.416070933,2.0
37.7851670875,-122.417903978,0.0
37.784286048,-122.416893711,0.0
37.7844496613,-122.416075285,0.0
37.7874861572,-122.418368839,0.0
37.7580118295,-122.415770264,2.0
37.7587640201,-122.416872884,2.0
37.755504342,-122.41766064,2.0
37.7870372044,-122.418274172,0.0
37.7844496613,-122.416075285,0.0
37.7603656932,-122.417028392,2.0
37.7868262082,-122.419930112,0.0
37.7726948237,-122.422188261,2.0
37.7844496613,-122.416075285,0.0
37.7604330004,-122.41592985,2.0
37.7844496613,-122.416075285,0.0
37.7635887638,-122.417913862,2.0
37.7874861572,-122.418368839,0.0
37.7875490095,-122.421762502,0.0
37.7779470865,-122.403314774,0.0
37.7636337703,-122.416230393,2.0
37.7875490095,-122.421762502,0.0
37.7720472598,-122.422586142,2.0
37.7874861572,-122.418368839,0.0
37.7914943052,-122.420874632,0.0
37.7650133946,-122.398705442,2.0
37.7646048757,-122.405466576,2.0
37.7644278689,-122.408427408,2.0
37.7537998587,-122.403532224,2.0
37.765181804,-122.417488324,2.0
37.7636337703,-122.416230393,2.0
37.7870372044,-122.418274172,0.0
37.7897774161,-122.419694814,0.0
37.7844496613,-122.416075285,0.0
37.788440504,-122.40181724,0.0
37.7634954373,-122.418486297,2.0
37.7870372044,-122.418274172,0.0
37.7849125738,-122.416235852,0.0
37.7844496613,-122.416075285,0.0
37.7594801326,-122.418108926,2.0
37.7870372044,-122.418274172,0.0
37.761156085,-122.41703192,2.0
37.7844496613,-122.416075285,0.0
37.7638222259,-122.413591696,2.0
37.7907353817,-122.419888578,0.0
37.7644225166,-122.416374836,2.0
37.787965257,-122.418467748,0.0
37.7812707434,-122.411339563,0.0
37.7652491154,-122.41638971,2.0
37.7604330004,-122.41592985,2.0
37.7594884557,-122.417970955,2.0
37.7636337703,-122.416230393,2.0
37.7652491154,-122.41638971,2.0
37.7844496613,-122.416075285,0.0
37.7870372044,-122.418274172,0.0
37.7907880214,-122.419039119,0.0
37.7636979309,-122.415155941,2.0
37.7843944492,-122.416916142,0.0
37.7586968166,-122.417964484,2.0
37.7874861572,-122.418368839,0.0
37.786777956,-122.416614061,0.0
37.7851670875,-122.417903978,0.0
37.7580118295,-122.415770264,2.0
37.7891095539,-122.417019321,0.0
37.7976687726,-122.407822401,0.0
37.7546809415,-122.487317234,1.0
37.7652491154,-122.41638971,2.0
37.7634954373,-122.418486297,2.0
37.7844496613,-122.416075285,0.0
37.7830998245,-122.419183096,0.0
37.7870372044,-122.418274172,0.0
37.7844496613,-122.416075285,0.0
37.7653356123,-122.415873491,2.0
37.7896188193,-122.420497289,0.0
37.7634954373,-122.418486297,2.0
37.7636337703,-122.416230393,2.0
37.7868262082,-122.419930112,0.0
37.7653161356,-122.415308389,2.0
37.7634954373,-122.418486297,2.0
37.7844496613,-122.416075285,0.0
37.7620347867,-122.416078424,2.0
37.7636337703,-122.416230393,2.0
37.784476659,-122.415414179,0.0
37.760301234,-122.418120086,2.0
37.7864017954,-122.423217674,0.0
37.7990497607,-122.423907411,0.0
37.7844496613,-122.416075285,0.0
37.7844496613,-122.416075285,0.0
37.787965257,-122.418467748,0.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7828293038,-122.428371655,0.0
37.7844496613,-122.416075285,0.0
37.7636337703,-122.416230393,2.0
37.7881786971,-122.416829149,0.0
37.7652491154,-122.41638971,2.0
37.7620990021,-122.415000537,2.0
37.7620990021,-122.415000537,2.0
37.7853750846,-122.416261837,0.0
37.7620990021,-122.415000537,2.0
37.7863086886,-122.416452066,0.0
37.7856843389,-122.421395819,0.0
37.7856843389,-122.421395819,0.0
37.765448018,-122.413107623,2.0
37.7605000726,-122.414845139,2.0
37.7914943052,-122.420874632,0.0
37.7905770711,-122.420691681,0.0
37.7874861572,-122.418368839,0.0
37.7636337703,-122.416230393,2.0
37.7636337703,-122.416230393,2.0
37.7636337703,-122.416230393,2.0
37.7835160564,-122.415885066,0.0
37.7922227149,-122.421878318,0.0
37.7586968166,-122.417964484,2.0
37.7837174334,-122.437850883,0.0
37.7844496613,-122.416075285,0.0
37.7586968166,-122.417964484,2.0
37.7923840814,-122.421056878,0.0
37.7638222259,-122.413591696,2.0
37.7620990021,-122.415000537,2.0
37.7594884557,-122.417970955,2.0
37.7882225424,-122.420211965,0.0
37.7605644452,-122.413756898,2.0
37.7870631862,-122.41763416,0.0
37.7886989511,-122.420307356,0.0
37.7907880214,-122.419039119,0.0
37.756413769,-122.415617252,2.0
37.7843944492,-122.416916142,0.0
37.7898297669,-122.418844748,0.0
37.7604330004,-122.41592985,2.0
37.787805224,-122.419295456,0.0
37.7619674218,-122.417180449,2.0
37.7636337703,-122.416230393,2.0
37.7638222259,-122.413591696,2.0
37.7586968166,-122.417964484,2.0
37.7578884408,-122.417817853,2.0
37.7594884557,-122.417970955,2.0
37.7620990021,-122.415000537,2.0
37.7619029613,-122.418272166,2.0
37.752440759,-122.415173666,2.0
37.7620347867,-122.416078424,2.0
37.7844496613,-122.416075285,0.0
37.7630551848,-122.426726298,2.0
37.790577071,-122.420691681,0.0
37.7586968166,-122.417964484,2.0
37.7962454397,-122.423340547,0.0
37.7835680535,-122.419274801,0.0
37.7635718956,-122.417332583,2.0
37.7620347867,-122.416078424,2.0
37.7654718923,-122.417445475,2.0
37.7610901241,-122.418124262,2.0
37.765448018,-122.413107623,2.0
37.7652491154,-122.41638971,2.0
37.7884881521,-122.421949488,0.0
37.7635718956,-122.417332583,2.0
37.7603656932,-122.417028392,2.0
37.7604330004,-122.41592985,2.0
37.7855804362,-122.412857127,0.0
37.7620347867,-122.416078424,2.0
37.7636337703,-122.416230393,2.0
37.787965257,-122.418467748,0.0
37.7905770711,-122.420691681,0.0
37.7563548658,-122.491738618,1.0
37.7586968166,-122.417964484,2.0
37.7626952876,-122.418277911,2.0
37.7604330004,-122.41592985,2.0
37.7905770711,-122.420691681,0.0
37.7861007452,-122.418090767,0.0
37.7905770711,-122.420691681,0.0
37.7491990535,-122.414593171,2.0
37.7874861572,-122.418368839,0.0
37.786984958,-122.419126295,0.0
37.7862042105,-122.409686192,0.0
37.7604330004,-122.41592985,2.0
37.7902802866,-122.414916875,0.0
37.7870372043,-122.418274172,0.0
37.7905770711,-122.420691681,0.0
37.7962454397,-122.423340547,0.0
37.7621586646,-122.414033253,2.0
37.7914943052,-122.420874632,0.0
37.786984958,-122.419126295,0.0
37.7586764833,-122.417413347,2.0
37.7844496613,-122.416075285,0.0
37.7861007452,-122.418090767,0.0
37.7652491154,-122.41638971,2.0
37.7586968166,-122.417964484,2.0
37.7886856404,-122.422163485,0.0
37.7626952876,-122.418277911,2.0
37.769814236,-122.417756709,2.0
37.7844496613,-122.416075285,0.0
37.7653161356,-122.415308389,2.0
37.7653161356,-122.415308389,2.0
37.7594884557,-122.417970955,2.0
37.7620990021,-122.415000537,2.0
37.7675243088,-122.410738097,2.0
37.760301234,-122.418120086,2.0
37.7652491154,-122.41638971,2.0
37.7898297669,-122.418844748,0.0
37.7844496613,-122.416075285,0.0
37.7571677817,-122.416720982,2.0
37.7667517625,-122.412833235,2.0
37.7799376126,-122.46642526,1.0
37.750662591,-122.493490973,1.0
37.7914943052,-122.420874632,0.0
37.7853750846,-122.416261837,0.0
37.78461965,-122.405063026,0.0
37.7651866997,-122.406420813,2.0
37.7604330004,-122.41592985,2.0
37.7619674218,-122.417180449,2.0
37.7620990021,-122.415000537,2.0
37.787965257,-122.418467748,0.0
37.7604330004,-122.41592985,2.0
37.7586968166,-122.417964484,2.0
37.7909741244,-122.41739283,0.0
37.7853750846,-122.416261837,0.0
37.7872450378,-122.41664237,0.0
37.7652491154,-122.41638971,2.0
37.7870372044,-122.418274172,0.0
37.7603656932,-122.417028392,2.0
37.7652491154,-122.41638971,2.0
37.7635718956,-122.417332583,2.0
37.7356169339,-122.504756154,1.0
37.7652491154,-122.41638971,2.0
37.7636337703,-122.416230393,2.0
37.790577071,-122.420691681,0.0
37.7846576329,-122.414433155,0.0
37.7605000726,-122.414845139,2.0
37.7844496613,-122.416075285,0.0
37.7571677817,-122.416720982,2.0
37.7639330419,-122.396177739,2.0
37.7604330004,-122.41592985,2.0
37.7586968166,-122.417964484,2.0
37.7914943052,-122.420874632,0.0
37.7634954373,-122.418486297,2.0
37.7874861572,-122.418368839,0.0
37.7652491154,-122.41638971,2.0
37.761156085,-122.41703192,2.0
37.7905770711,-122.420691681,0.0
37.7907880214,-122.419039119,0.0
37.7310998922,-122.389286347,2.0
37.7844496613,-122.416075285,0.0
37.7874861572,-122.418368839,0.0
37.7586968166,-122.417964484,2.0
37.7635464709,-122.412163194,2.0
37.7872450378,-122.41664237,0.0
37.7605421573,-122.409033424,2.0
37.7634458456,-122.40341613,2.0
37.7651783928,-122.406558795,2.0
37.7874861572,-122.418368839,0.0
37.7636337703,-122.416230393,2.0
37.7517586857,-122.398339212,2.0
37.7580118295,-122.415770264,2.0
37.7520188141,-122.401365903,2.0
37.765448018,-122.413107623,2.0
37.7636337703,-122.416230393,2.0
37.7636337703,-122.416230393,2.0
37.7880116319,-122.421861006,0.0
37.7877570602,-122.420120319,0.0
37.7844496613,-122.416075285,0.0
37.7870372043,-122.418274172,0.0
37.7594884557,-122.417970955,2.0
37.7754207067,-122.403404791,0.0
37.7872450378,-122.41664237,0.0
37.7579542741,-122.416725586,2.0
37.787965257,-122.418467748,0.0
37.7636337703,-122.416230393,2.0
37.756413769,-122.415617252,2.0
37.7870372044,-122.418274172,0.0
37.7853750846,-122.416261837,0.0
37.7356169339,-122.504756154,1.0
37.7872450378,-122.41664237,0.0
37.7620990021,-122.415000537,2.0
37.7605000726,-122.414845139,2.0
37.7586968166,-122.417964484,2.0
37.7636337703,-122.416230393,2.0
37.7634954373,-122.418486297,2.0
37.7844496613,-122.416075285,0.0
37.7603656932,-122.417028392,2.0
37.7854477947,-122.415675315,0.0
37.7854818747,-122.423031175,0.0
37.7858416241,-122.420592674,0.0
37.765448018,-122.413107623,2.0
37.787965257,-122.418467748,0.0
37.7611477648,-122.417169895,2.0
37.7604330004,-122.41592985,2.0
37.7872450378,-122.41664237,0.0
37.787965257,-122.418467748,0.0
37.7905770711,-122.420691681,0.0
37.7586968166,-122.417964484,2.0
37.754748511,-122.416557578,2.0
37.7636979309,-122.415155941,2.0
37.7870372044,-122.418274172,0.0
37.7754207067,-122.403404791,0.0
37.7619029613,-122.418272166,2.0
37.787965257,-122.418467748,0.0
37.7844496613,-122.416075285,0.0
37.7844496613,-122.416075285,0.0
37.765448018,-122.413107623,2.0
37.7636337703,-122.416230393,2.0
37.7628232674,-122.416082198,2.0
37.7619029613,-122.418272166,2.0
37.7636337703,-122.416230393,2.0
37.7907880214,-122.419039119,0.0
37.7636337703,-122.416230393,2.0
37.7886989511,-122.420307356,0.0
37.7849124714,-122.408648588,0.0
37.760301234,-122.418120086,2.0
37.7914943052,-122.420874632,0.0
37.7914943052,-122.420874632,0.0
37.7879555523,-122.422752179,0.0
37.7844496613,-122.416075285,0.0
37.7896188193,-122.420497289,0.0
37.7870766696,-122.4199083,0.0
37.7875809019,-122.423382449,0.0
37.7636979309,-122.415155941,2.0
37.7844496613,-122.416075285,0.0
37.7579459515,-122.416863556,2.0
37.7874861572,-122.418368839,0.0
37.7844496613,-122.416075285,0.0
37.7874861572,-122.418368839,0.0
37.7907880214,-122.419039119,0.0
37.7853750846,-122.416261837,0.0
37.7605000726,-122.414845139,2.0
37.787965257,-122.418467748,0.0
37.7636979309,-122.415155941,2.0
37.7844496613,-122.416075285,0.0
37.7833430636,-122.419159191,0.0
37.7650501215,-122.41967178,2.0
37.7620990021,-122.415000537,2.0
37.7652491154,-122.41638971,2.0
37.7636337703,-122.416230393,2.0
37.787965257,-122.418467748,0.0
37.7903690689,-122.422330464,0.0
37.7844496613,-122.416075285,0.0
37.7844496613,-122.416075285,0.0
37.7635382941,-122.412301187,2.0
37.7636337703,-122.416230393,2.0
37.7914943052,-122.420874632,0.0
37.7636337703,-122.416230393,2.0
37.7874861572,-122.418368839,0.0
37.7872807076,-122.420021471,0.0
37.7905770711,-122.420691681,0.0
37.7634954373,-122.418486297,2.0
37.7863086886,-122.416452066,0.0
37.7620990021,-122.415000537,2.0
37.7636337703,-122.416230393,2.0
37.7880116319,-122.421861006,0.0
37.7594884557,-122.417970955,2.0
37.7626869632,-122.418415888,2.0
37.7962454397,-122.423340547,0.0
37.790577071,-122.420691681,0.0
37.7844496613,-122.416075285,0.0
37.7844496613,-122.416075285,0.0
37.7872771546,-122.4168252,0.0
37.7886879918,-122.418540939,0.0
37.7587640201,-122.416872884,2.0
37.7895598701,-122.408593311,0.0
